place_id,lat,lon,name,rating,intl_phone_nr,review_count,busstop_id,price_level,opening_hours,website,photo_reference,types,full_busstop_id
ChIJ__8yf9qOGGARwlXUemjjaro,35.7114277,139.8064238,R&W Tokyo,5,+81 3-3624-7029,1,Yokokawabashi,,"[u'Monday: 11:00 AM \u2013 7:00 PM', u'Tuesday: 11:00 AM \u2013 7:00 PM', u'Wednesday: 11:00 AM \u2013 7:00 PM', u'Thursday: 11:00 AM \u2013 7:00 PM', u'Friday: 11:00 AM \u2013 7:00 PM', u'Saturday: 11:00 AM \u2013 7:00 PM', u'Sunday: 11:00 AM \u2013 7:00 PM']",http://www.randw.tokyo/,CmRaAAAAM1n3XdI5rlWDSHfAdHqxSL0cLUbnZqymnUCoEduoHcPo_4MOhNwkJpRUWe0MR_Sdy8iZXQV1-L9lavIWb7jgcNBeuMbINYqgPJE_WVw-csqAFQ05y0aFXbyIogt6mwu8EhCO8Vs80ypbaZdeDkpW4V6-GhSMIhBD5WVrjy8bEedf9YjwC52dkA,"[u'art_gallery', u'point_of_interest', u'establishment']",Toei.Yokokawabashi.1578.1
ChIJ21ytztCOGGAResLpPT-1QvE,35.7104271,139.8081546,小梅児童遊園,3.2,+81 3-5608-6661,5,Yokokawabashi,,,https://www.city.sumida.lg.jp/sisetu_info/kouen/kunai_park_annai/sumida_zidouteien/park21.html,CmRaAAAApC4FRa2WrahlXdt5Lnzxo58TLfcRprlxJkE0p50jNsJ4hex-c3GGorj_6Qfo2eA94X4_RHcauGYPXTOov2QRYYEGcq6shC-VdnWUYrNuwZZcZEU1fUcPEqy6dLa9URKmEhCNdXZXNgjnjN54PvlJ_boRGhQRi4Zs8O-yNc8o2c3-8GakJxAioQ,"[u'park', u'point_of_interest', u'establishment']",Toei.Yokokawabashi.1578.1
ChIJ9Tat8daOGGARhnTioau3oC0,35.7102508,139.8099372,Sky tree cafe floor 350,4.2,+81 3-5809-7689,5,Yokokawabashi,1,"[u'Monday: 8:00 AM \u2013 9:45 PM', u'Tuesday: 8:00 AM \u2013 9:45 PM', u'Wednesday: 8:00 AM \u2013 9:45 PM', u'Thursday: 8:00 AM \u2013 9:45 PM', u'Friday: 8:00 AM \u2013 9:45 PM', u'Saturday: 8:00 AM \u2013 9:45 PM', u'Sunday: 8:00 AM \u2013 9:45 PM']",http://www.tokyo-skytree.jp/news/shop/intro.html#floor345,CmRaAAAA0L1U3AF6ZRViCNMY4rSZKFLa8TZMQH-k9XPniXzt3nRgfzP9eiK9JwEAm6SIPMjsWt_C45T117VjN8DMd6n5PrOA3J1giAVhfvP97hWKKZxqcb7UHVGnPkLltrBKb1ujEhBL_fjRx5ytULv-XhE5zbWpGhSCvigD3-S12TEJGQhbmce_5BeMgw,"[u'cafe', u'food', u'point_of_interest', u'establishment']",Toei.Yokokawabashi.1578.1
ChIJ6ZlMKdeOGGARmTObbCU1bnE,35.7103132,139.8091438,Moomin House Cafe,4.1,+81 3-5610-3063,5,Yokokawabashi,2,"[u'Monday: 8:00 AM \u2013 10:30 PM', u'Tuesday: 8:00 AM \u2013 10:30 PM', u'Wednesday: 8:00 AM \u2013 10:30 PM', u'Thursday: 8:00 AM \u2013 10:30 PM', u'Friday: 8:00 AM \u2013 10:30 PM', u'Saturday: 8:00 AM \u2013 10:30 PM', u'Sunday: 8:00 AM \u2013 10:30 PM']",http://www.benelic.com/moomin_cafe/skytree_town/,CmRaAAAAGRXSEQcQ3R9g3uT8fOoOVMqra2WhHjDkgXH2ZYxT8_C5-WGyeVRPyEAQ6CKJoaMEvNCiopMNw5KATEIxdJeAaqlc4d6Q3xqFvDQnsXeDnjM6xleSiJJXDTqWyQEAkhNPEhCNwhN2Y4nW47cWcPsLka2FGhRgdfzKPhywJYk_We_kzvFojRdCpA,"[u'cafe', u'food', u'point_of_interest', u'establishment']",Toei.Yokokawabashi.1578.1
ChIJ6aWM8tqOGGARGQXD0_OLBks,35.712252,139.8055519,Ipcress Lounge,4.7,+81 3-5608-9411,5,Yokokawabashi,,"[u'Monday: Closed', u'Tuesday: 6:00 PM \u2013 2:00 AM', u'Wednesday: 6:00 PM \u2013 2:00 AM', u'Thursday: 6:00 PM \u2013 2:00 AM', u'Friday: 6:00 PM \u2013 2:00 AM', u'Saturday: 6:00 PM \u2013 2:00 AM', u'Sunday: 6:00 PM \u2013 12:00 AM']",https://m.facebook.com/Ipcress-Lounge,CmRaAAAAHK3b56QTQagLFmTAHf9iVUrT9AbNTOrfbcFVcMqe3sA7a4w7CuYyKkqNZrTjTZBLm8XcvaNQrqnpV6ODwgBmPLjOM-xlMHQ7PUxSmzeyz9aqwHHzmszZvSJwVUznTJuPEhBbMVJDtb-2sRhildUNYv3cGhT-gXYChVAgR-I0aI8GORUCKtBZuA,"[u'shopping_mall', u'point_of_interest', u'establishment']",Toei.Yokokawabashi.1578.1
ChIJ01C8PiyJGGAR9hAMG9XsWUc,35.698752,139.807132,co-lab 墨田亀沢,4.8,+81 3-6658-5292,4,Yokokawabashi,,"[u'Monday: 11:00 AM \u2013 5:00 PM', u'Tuesday: 11:00 AM \u2013 5:00 PM', u'Wednesday: 11:00 AM \u2013 5:00 PM', u'Thursday: 11:00 AM \u2013 5:00 PM', u'Friday: 11:00 AM \u2013 5:00 PM', u'Saturday: 11:00 AM \u2013 5:00 PM', u'Sunday: 11:00 AM \u2013 5:00 PM']",http://co-lab-sumida.jp/,CmRaAAAAGgEd0nonHweByxyuVYjs4qO_JG0gAxfhKafw0mROFDwbSpxJBESVa3tCJ0KaglvnG4cUVMd2n9TqsIzOwS04TBLTrtHmynM9SeTmkuwg7ty8yE-fZ1xD54QwDR5kUZlBEhBcCiUmy3eVS6CHe48yPK_4GhTsOl-lbCeT55DQzpBRF427-t7ZcQ,"[u'art_gallery', u'point_of_interest', u'establishment']",Toei.Yokokawabashi.1578.1
ChIJE6wKgdaOGGARfRLoy6tj2Yo,35.7087106,139.8109905,CafeTokyo カフェ東京,3.3,+81 3-6658-8292,5,Yokokawabashi,1,"[u'Monday: 11:00 AM \u2013 11:00 PM', u'Tuesday: 11:00 AM \u2013 11:00 PM', u'Wednesday: 11:00 AM \u2013 11:00 PM', u'Thursday: 11:00 AM \u2013 11:00 PM', u'Friday: 11:00 AM \u2013 11:00 PM', u'Saturday: 11:00 AM \u2013 11:00 PM', u'Sunday: 11:00 AM \u2013 11:00 PM']",http://r.gnavi.co.jp/gce2900/,CmRaAAAApWvrZIrW1G_uexqPpGBeo5f8KVhNvztFJ4BU5EjDmaZfDunbZK6xmDf6O_XaTtU3rpi7uuPnsxFiOf5zFvuIVREtqBYzF05HnUaeY8mCPAfExgHSqgBBu6fll9I361-8EhAxgEavL_lnhT1NARcu6Zw7GhTWMurlXhGLq9tw1ZRot7M7X-gFvA,"[u'cafe', u'bar', u'restaurant', u'food', u'point_of_interest', u'establishment']",Toei.Yokokawabashi.1578.1
ChIJD9Pd-daOGGARCYgMMXqki5E,35.7101127,139.8107014,Tokyo Solamachi,4,+81 570-550-102,5,Yokokawabashi,,"[u'Monday: 10:00 AM \u2013 9:00 PM', u'Tuesday: 10:00 AM \u2013 9:00 PM', u'Wednesday: 10:00 AM \u2013 9:00 PM', u'Thursday: 10:00 AM \u2013 9:00 PM', u'Friday: 10:00 AM \u2013 9:00 PM', u'Saturday: 10:00 AM \u2013 9:00 PM', u'Sunday: 10:00 AM \u2013 9:00 PM']",http://www.tokyo-solamachi.jp/,CmRaAAAA1kpwcejfcDekRgs5Hp14WGrKFeKndTwxcoWQXkb4w1n2UVKtHyH6bGJeq35ne18-RyAvvgKvonGpVZIFj4oWuaa2wj6vPqRl928qNkJR4TncMhA3lPoc3mjYdcOV3HTcEhDL-YsODxI85OeCXmOPIXMSGhQrbnEfKCh2ktmoBcaJVxns23owlQ,"[u'shopping_mall', u'point_of_interest', u'establishment']",Toei.Yokokawabashi.1578.1
ChIJIUj_CdiIGGAR3QeZIE9uHp8,35.6950335,139.8137764,Marui Kinshich?,3.4,+81 3-3635-0101,5,Yokokawabashi,,"[u'Monday: 11:00 AM \u2013 8:30 PM', u'Tuesday: 11:00 AM \u2013 8:30 PM', u'Wednesday: 11:00 AM \u2013 8:30 PM', u'Thursday: 11:00 AM \u2013 8:30 PM', u'Friday: 11:00 AM \u2013 8:30 PM', u'Saturday: 11:00 AM \u2013 8:30 PM', u'Sunday: 10:30 AM \u2013 8:00 PM']",http://www.0101.co.jp/stores/guide/store540.html,CmRaAAAAR6zV7GiXURVPSZrscN5siT7gKf-E5-bOgqiWfWjiX5up6Vah606bynwQZknB7m3vRud4BBhFqz3aY0HgIiyyh5Z7DYXoGj8CrIxbR0iEh1hybDV9h-LsA_8IpS3B_6glEhBTi-yREBXFUiuG6VgOuYFGGhRIzuoIa7Bdq2vWA2xiIsvD6_qYlA,"[u'department_store', u'store', u'point_of_interest', u'establishment']",Toei.Yokokawabashi.1578.1
ChIJhwe1ztWOGGARqSIgKZFkknM,35.70804,139.811728,Shigeno Coffee Craft,4.4,+81 3-6658-8420,5,Yokokawabashi,1,"[u'Monday: 10:00 AM \u2013 7:00 PM', u'Tuesday: 10:00 AM \u2013 7:00 PM', u'Wednesday: Closed', u'Thursday: 10:00 AM \u2013 7:00 PM', u'Friday: 10:00 AM \u2013 7:00 PM', u'Saturday: 10:00 AM \u2013 7:00 PM', u'Sunday: 10:00 AM \u2013 7:00 PM']",http://r.goope.jp/shigenocoffee,CmRaAAAAgES7zZh8uiDh98HATbe7s06vov7tvhRDipu5lnkYhhmoxcl1lIzjrhagdUhlytA1hJcI97O7dgAg1R37O0u4CDEqn5WLwxZAcNy_iYinIUi5g7pO6kT9T7BwqMszBmbaEhDVoAI7YABOFBiKxPR1dsM2GhT8hdRZ4h0n0LlB4isOUw4WmJKflA,"[u'cafe', u'grocery_or_supermarket', u'store', u'food', u'point_of_interest', u'establishment']",Toei.Yokokawabashi.1578.1
ChIJi9BTZ9aOGGAReZmHUJ9FKuI,35.7099197,139.8115672,ソラマチひろば,4,,3,Yokokawabashi,,"[u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours']",http://www.tokyo-solamachi.jp/shop/334/,CmRaAAAAU1jSyeUZk3c937s6XLH8LPYMEFByU1iC_xcGZssp4SImfFx6Rp2wPOx03ZJUr9TbEjKsbpr_gi6-2i_cCH7aT-MIyk7h_my_oJmZ0N1niqOMbX-RE0VlRiDA_UfAXnS_EhDrHtLmwCumYJmqCacHmCkvGhQOQO0IyFevl-VYMM3LuHQZFwjoqA,"[u'park', u'point_of_interest', u'establishment']",Toei.Yokokawabashi.1578.1
ChIJe8FugsWOGGAR3Yy3jgfzVB4,35.70956,139.800944,ギャラリーアビアント,4.7,+81 3-3621-0278,3,Yokokawabashi,,,http://abientot.main.jp/,CmRaAAAA6c8w_Aos9NKCwUKmgf3asXcBmlVfYQj-o-gsyqFIIJePmzKfAdcH2oD3tnqckieuNLxwtK-atAI0DmeQHMRPoUFc3tn1g4RI-8GgUsVvZXzpLh8AIKr45f4flhjxq8NbEhDWOB3EWQyaYDdDwB99xboOGhSeyenFqQhH_JV5MWMRhD7mO5QqWw,"[u'art_gallery', u'point_of_interest', u'establishment']",Toei.Yokokawabashi.1578.1
ChIJYflFoyUlGWARSGcailmpmb0,35.7984663,139.2147357,スナック径花,2.5,+81 428-76-2778,2,Yoshino,,,,,"[u'meal_takeaway', u'restaurant', u'food', u'point_of_interest', u'establishment']",Toei.Yoshino.1582.1
ChIJz6xv0DUlGWAR93BaT7OYEaY,35.8057377,139.2076239,軍畑 河川敷,3,,1,Yoshino,,,,CmRaAAAAuAPqoGj_iVsdz3G9Dx_I21rUUzP_9LCDtdQWA13vtXNw4j69E_7p5ML19FaoTcqhH4Q9SbY899uXJLGeLGxVrfgtyGvEa5azfMAnUmu4uLFUpWxqTB9cDNJ5wyPHpVp4EhArnEuXQyIu5Ymf0j2Xf5MJGhTmv6O-bUmTTH8GsfudrDOwx4OTGA,"[u'park', u'point_of_interest', u'establishment']",Toei.Yoshino.1582.1
ChIJ_zAKSjAlGWARmOzyXeVJalI,35.8007619,139.2109139,お好み焼 久ちゃん,4.2,+81 428-74-9205,5,Yoshino,,"[u'Monday: 11:30 AM \u2013 9:30 PM', u'Tuesday: 11:30 AM \u2013 9:30 PM', u'Wednesday: 11:30 AM \u2013 9:30 PM', u'Thursday: Closed', u'Friday: 11:30 AM \u2013 9:30 PM', u'Saturday: 11:30 AM \u2013 9:30 PM', u'Sunday: 11:30 AM \u2013 9:30 PM']",,CmRaAAAAxgXXc8N2hpv6bszbh7e6ANvK2rnV1my91DqC2ZqasfwoLyTTlH_83PouP6Z5GvRA6-wA7RF79OYUmxlu3rW9JD-DXiRz17MHKIG5-2RhlyvIPYr4rj279SysCqs50lBcEhCA5BF6plYmrkzMj0anBFREGhRClfHW_d4CTZf-Bb4NTcWRg0ZlHw,"[u'restaurant', u'food', u'point_of_interest', u'establishment']",Toei.Yoshino.1582.1
ChIJ6XDksiQlGWARp9qaPZaHSu0,35.802316,139.21751,いち川食事処,,+81 428-78-8738,,Yoshino,,,,,"[u'restaurant', u'food', u'point_of_interest', u'establishment']",Toei.Yoshino.1582.1
ChIJLxG1LN2OGGAReBajvFvv95s,35.718501,139.8026945,San-yabori Park,3.7,+81 3-5246-1321,5,Yoshiwaraoomon,,"[u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours']",http://www.city.taito.lg.jp/index/kurashi/kankyo/koen/shokai/koenshozaichi.html,CmRaAAAAjfsD0vu4swizPc5-xWFdUICuigBNeCE6Y_Cx5PRJemE-LSWl1rAnqRO0pM2dovdOlAQIvGbr38TcbllCs-UPM30EqW-JYHid5RdB3NFPliC3aVXmQN3pk__yPR8XhuWVEhAKyDhX5Uhue_HUk39hc4uSGhSsTgPffTj4o9jkQN2iYn3c0oZ36w,"[u'park', u'point_of_interest', u'establishment']",Toei.Yoshiwaraoomon.1585.1
ChIJl7dv4vKOGGAR3qs_TMsRwJI,35.7273867,139.7950381,space dike,5,,2,Yoshiwaraoomon,,,http://spacedike.blogspot.jp/,,"[u'art_gallery', u'point_of_interest', u'establishment']",Toei.Yoshiwaraoomon.1585.1
ChIJQyKt1ueOGGAR39LxUNDGBgQ,35.7214697,139.8038717,オートリンク浅草,4.1,+81 3-5824-0502,5,Yoshiwaraoomon,,"[u'Monday: 10:00 AM \u2013 7:00 PM', u'Tuesday: 10:00 AM \u2013 7:00 PM', u'Wednesday: 10:00 AM \u2013 7:00 PM', u'Thursday: 10:00 AM \u2013 7:00 PM', u'Friday: 10:00 AM \u2013 7:00 PM', u'Saturday: 10:00 AM \u2013 7:00 PM', u'Sunday: 10:00 AM \u2013 7:00 PM']",http://www.carsensor.net/shop/tokyo/311028001/?BKKN=CU5980083531,CmRaAAAAUSdaAJ8LXIi6i7g1PS6O0cEJ41veOjhXgB71IGL7T34-RLlVPS8dgpSTSb5BKtzf2NEq2rVMaHIhERalEjGyMud0rw2_bl09Aa5880gh4zrahVkGEtRnyanBhYI-ncQcEhA2wnEujOk9yDD9AknwL78FGhTbWSHq3pVIY-lo4LEXIUNiRGzYrg,"[u'car_dealer', u'shopping_mall', u'store', u'point_of_interest', u'establishment']",Toei.Yoshiwaraoomon.1585.1
ChIJp6kdCeuOGGARU_q0JBslXqU,35.7192211,139.795721,ミモザ,4,+81 3-3874-2933,5,Yoshiwaraoomon,2,"[u'Monday: Closed', u'Tuesday: 8:00 AM \u2013 5:00 PM', u'Wednesday: 8:00 AM \u2013 5:00 PM', u'Thursday: 8:00 AM \u2013 5:00 PM', u'Friday: 8:00 AM \u2013 5:00 PM', u'Saturday: 8:00 AM \u2013 5:00 PM', u'Sunday: 8:00 AM \u2013 5:00 PM']",http://www.asakusa-mimosa.com/,CmRaAAAAhvmpYEYQ8Gl2BA3jmjgKDCzYElEx-539O79wU5lXSabcQRvLxfaph73VDyeadZwaL81dSm9uPxJs1Td9AUv14qgeNlt6Q2iSi4t37U5FfsbtFApFHHwR0KPWvHgjbPf-EhAPHMxmiX0A-glOOQQSr2gNGhSQJ8-8kkcd9pHBkhUr5uCjr318Pw,"[u'cafe', u'food', u'point_of_interest', u'establishment']",Toei.Yoshiwaraoomon.1585.1
ChIJqdFtV-iOGGARVAinGqKrSAA,35.7206791,139.8015768,Canon,2,+81 3-3873-2608,2,Yoshiwaraoomon,,,http://canon.jp/,CmRaAAAA-khtvjoZprYR7YE_sWLKrIwkN1nNOfqhhRX6yNUTLg25WUdkxwKYffgAnqgtytCEQCJTGmH7LHI4ihqiaAztKgPditiH5j8jiGRWygpmHb75JDa7AzWRFwaALP80GBhDEhAlUNj4tvZCdVwWWhdoLzTlGhRsFsJIHKWDvitbBrlL8qZwJ2XywA,"[u'cafe', u'food', u'point_of_interest', u'establishment']",Toei.Yoshiwaraoomon.1585.1
ChIJWSKSWsKOGGARHUdp0bHn0s4,35.7164016,139.8004688,株式会社ラフズジャパン,,+81 3-6277-3080,,Yoshiwaraoomon,,"[u'Monday: 10:00 AM \u2013 5:00 PM', u'Tuesday: 10:00 AM \u2013 5:00 PM', u'Wednesday: 10:00 AM \u2013 5:00 PM', u'Thursday: 10:00 AM \u2013 5:00 PM', u'Friday: 10:00 AM \u2013 5:00 PM', u'Saturday: Closed', u'Sunday: Closed']",,,"[u'art_gallery', u'home_goods_store', u'store', u'point_of_interest', u'establishment']",Toei.Yoshiwaraoomon.1585.1
ChIJv8hz0sGOGGAR24RDp_b5pcw,35.715821,139.796119,晴雅堂清水,,+81 3-3842-3777,,Yoshiwaraoomon,,"[u'Monday: 9:00 AM \u2013 6:00 PM', u'Tuesday: 9:00 AM \u2013 6:00 PM', u'Wednesday: Closed', u'Thursday: 9:00 AM \u2013 6:00 PM', u'Friday: 9:00 AM \u2013 6:00 PM', u'Saturday: 9:00 AM \u2013 6:00 PM', u'Sunday: 9:00 AM \u2013 6:00 PM']",http://www.seigadou-shimizu.com/,CmRaAAAAgFvymre9b-kdhwYPDbY0rUFXp0PngEN28DM22osayaJlZ9Yo9HGx9QwriIuLCZpfygBiOjiOwdM21RfO9SSE9XOmo1o_HjTocc_DWjCZLMt-GU9ylLDjllgRDFbe58ANEhCOmSyIH7kzc6Vcw9jJDuR-GhSHAhqQm3pu3Jea1-IzqlR16MV8YQ,"[u'art_gallery', u'point_of_interest', u'establishment']",Toei.Yoshiwaraoomon.1585.1
ChIJVVVZZI2OGGAR2e8ZNOYJoP8,35.7241273,139.79159,Studio QuinQ,4,,2,Yoshiwaraoomon,,,http://studio.quinq.net/,,"[u'museum', u'point_of_interest', u'establishment']",Toei.Yoshiwaraoomon.1585.1
ChIJvR_ituqOGGARUgkdETJAf4E,35.7164071,139.7938027,Edo downtown Traditional Crafts Center,3.8,+81 3-3842-1990,5,Yoshiwaraoomon,,"[u'Monday: 10:00 AM \u2013 6:00 PM', u'Tuesday: 10:00 AM \u2013 6:00 PM', u'Wednesday: 10:00 AM \u2013 6:00 PM', u'Thursday: 10:00 AM \u2013 6:00 PM', u'Friday: 10:00 AM \u2013 6:00 PM', u'Saturday: 10:00 AM \u2013 6:00 PM', u'Sunday: 10:00 AM \u2013 6:00 PM']",http://www.city.taito.lg.jp/index/shisetsu/bunkashisetsu/kuritsu/dentoukougeikan.html,CmRaAAAAHvfHkGGES7GxoPPruQTOPUnURompy0z0TOChaLj35hqa-26TME6h-oNnuWQ2WI8AHzPwH4FwlGO_LgA-xBv2_aJ9u9S8veW1i1IYI0P6o_j2LT4QXesDUNfH0onIizTXEhBV4JM1oO0XOyc0YYcEkcFiGhSz8CBvMokdxhBMbN67ir7Q2blbtw,"[u'museum', u'point_of_interest', u'establishment']",Toei.Yoshiwaraoomon.1585.1
ChIJw6s2m-qOGGAR8pGUR4U94Hc,35.7171732,139.7950262,草津亭,4.6,+81 3-6802-3091,5,Yoshiwaraoomon,3,"[u'Monday: Closed', u'Tuesday: 11:30 AM \u2013 2:30 PM, 5:00 \u2013 10:00 PM', u'Wednesday: 11:30 AM \u2013 2:30 PM, 5:00 \u2013 10:00 PM', u'Thursday: 11:30 AM \u2013 2:30 PM, 5:00 \u2013 10:00 PM', u'Friday: 11:30 AM \u2013 2:30 PM, 5:00 \u2013 10:00 PM', u'Saturday: 11:30 AM \u2013 2:30 PM, 5:00 \u2013 10:00 PM', u'Sunday: 11:30 AM \u2013 2:30 PM']",http://www.kusatsutei.com/,CmRaAAAAX5Sp9dyMYpkqoDkp8lM7e_oNxTxqhTbD98xzP-rF-egb6S3LizKER820ct75nbp1w_sIV6xjjPpHWop2KJXpqPuqtRRXf5pek7keh1iq2EOL4niOm1nbj8gDlnee3MtdEhA0c0yjU6rIf4-8_C6FoeJUGhS9UT_Ba9UvvJ5qgtHKTbO4tgi3jw,"[u'restaurant', u'food', u'point_of_interest', u'establishment']",Toei.Yoshiwaraoomon.1585.1
ChIJT2qxLJqOGGARmgadV9IvP-s,35.715107,139.780584,（株）山形屋 東京事務所,,+81 3-3842-5223,,Yoshiwaraoomon,,,,,"[u'department_store', u'store', u'point_of_interest', u'establishment']",Toei.Yoshiwaraoomon.1585.1
ChIJx8Bc7uqOGGARoIFhy_RNhQI,35.7174608,139.7951698,鮨久いち,3.4,+81 3-3874-2921,5,Yoshiwaraoomon,3,,,CmRaAAAA-gVu5STqczgcvImcCOA0YP86i9dLAksB7ar2CEJ0upZZ9ibke-h1Jexf1D2VYCfaeMzqwkB0HrFOJMfQfQMIXGmvVkCT6nSnGaIzv6E-LV4hDduW5rKyqcMlVh0PNTBsEhAwDj171WZu3tlyHeMub3CmGhSj4oD3JrKwJUp5DgpEGzwZcCY1yg,"[u'restaurant', u'food', u'point_of_interest', u'establishment']",Toei.Yoshiwaraoomon.1585.1
ChIJYatzxeqOGGARfJPaByvM0h0,35.7171314,139.794115,Saien,3.9,+81 3-3871-6515,5,Yoshiwaraoomon,2,"[u'Monday: 11:30 AM \u2013 2:00 PM, 5:00 PM \u2013 4:00 AM', u'Tuesday: 11:30 AM \u2013 2:00 PM, 5:00 PM \u2013 4:00 AM', u'Wednesday: 11:30 AM \u2013 2:00 PM, 5:00 PM \u2013 4:00 AM', u'Thursday: Closed', u'Friday: 11:30 AM \u2013 2:00 PM, 5:00 PM \u2013 4:00 AM', u'Saturday: 11:30 AM \u2013 3:00 PM, 5:00 PM \u2013 4:00 AM', u'Sunday: 11:30 AM \u2013 3:00 PM, 5:00 PM \u2013 4:00 AM']",http://saien.biz/,CmRaAAAA3cFPsfWAXkmwjV4zcksjocgO6d22hCa2hcPrirblwMmmU4eLNEG1pXGRXd3jvUX1WPL4_Me3sKksGrj4SHHHNHPPubkjCFBy2rwo1D9-RJPR25V2pYK6TI5HCJcZuilbEhBl4lw4BU71wN6-yo3qY41eGhQPl1z09k7EGeYkzku-JiRkdZk6oQ,"[u'restaurant', u'food', u'point_of_interest', u'establishment']",Toei.Yoshiwaraoomon.1585.1
ChIJzwFocuuOGGARhqWYNwKhGVg,35.7197318,139.7953659,ふるさと交流ショップ台東,3.5,+81 3-5246-1016,2,Yoshiwaraoomon,,"[u'Monday: 10:00 AM \u2013 7:00 PM', u'Tuesday: 10:00 AM \u2013 7:00 PM', u'Wednesday: Closed', u'Thursday: 10:00 AM \u2013 7:00 PM', u'Friday: 10:00 AM \u2013 7:00 PM', u'Saturday: 10:00 AM \u2013 7:00 PM', u'Sunday: 10:00 AM \u2013 7:00 PM']",http://www.city.taito.lg.jp/smph/index/kusei/shimaitoshi/oshirase/0157790500.html,CmRaAAAANRelfD9nm9gsiZFf9b2tJbewqDza9gDK0jVr2GWm9OLENLUR0kwJD2loSM3TtGG5Yb0rIn-I85lUVLnSKqg_d4Lj8D3Z8sElM4iiG4Qjh3eNxfKDzJMYWIp3DIl95JhfEhAC_q7BnhfvDBFtwOm5hXhkGhQ4hJZrmdkcza8Fed3sEvg-MtbRlw,"[u'shopping_mall', u'point_of_interest', u'establishment']",Toei.Yoshiwaraoomon.1585.1
ChIJ75oaN42OGGAR2l6KUhqZ7q4,35.725576,139.792819,Ichiyo Memorial Museum,3.8,+81 3-3873-0004,5,Yoshiwaraoomon,,"[u'Monday: Closed', u'Tuesday: 9:00 AM \u2013 4:30 PM', u'Wednesday: 9:00 AM \u2013 4:30 PM', u'Thursday: 9:00 AM \u2013 4:30 PM', u'Friday: 9:00 AM \u2013 4:30 PM', u'Saturday: 9:00 AM \u2013 4:30 PM', u'Sunday: 9:00 AM \u2013 4:30 PM']",http://www.taitocity.net/zaidan/ichiyo/,CmRaAAAAJXngO2rtg4i3zsAVS2BVyx-1X2jJ5UMr3xzmrDaVsO-pPJP56JtL7wtSeGmUsRONGW__ZSSHH5CvbpglzYEA-eWqQ2J-6BrqpPif3cBlWE7iiyT_l5yQ1z1kva9tbeWOEhBWim-K9QoErkU1Edj-4PH9GhRaLrKIYiO4SUonMs_9SQNAp7EYlQ,"[u'museum', u'point_of_interest', u'establishment']",Toei.Yoshiwaraoomon.1585.1
ChIJ86HZUJKOGGARNfVCC0f_oeo,35.7213941,139.7904812,ヌンパンサンドウィッチ クロスタンカフェ,2.7,+81 3-3875-8725,3,Yoshiwaraoomon,,"[u'Monday: Closed', u'Tuesday: Closed', u'Wednesday: 11:00 AM \u2013 6:00 PM', u'Thursday: 11:00 AM \u2013 6:00 PM', u'Friday: 11:00 AM \u2013 6:00 PM', u'Saturday: 8:00 AM \u2013 6:00 PM', u'Sunday: 8:00 AM \u2013 4:00 PM']",http://numpangsandwich-crosstowncafe.com/,CmRZAAAAbZ9ETJpwJJM1_DG93L5SDVDy2yT8P42s08HfCJdhKjYMJ88QFi3M1JePApjo-4O5EmK47BEMqElCmvqM2ENoOmh7f4pKr22tEHLMPZ8izWZRZm95hr-OqF4ENgx49IWrEhDP0uiyOkQg8krbMnHIfO0_GhQUcOPcLk_85GcvxPxsGmsAPd67sg,"[u'restaurant', u'food', u'point_of_interest', u'establishment']",Toei.Yoshiwaraoomon.1585.1
ChIJaeC1ZO2OGGARGvFDbP1S5Ig,35.7248867,139.7952905,Yoshiwara Park,3.3,,5,Yoshiwaraoomon,,,,CmRaAAAARp9-gIyuRMQkeS8X6a6LtVQwRBj3hJz6Ip8cM1vifKLm65gMpNfMo1idXIm2dQmZBk35Nr9iPGpT6Q0PvHPnSqNQ1eWM_O7yWHLnGlJqu9pQxifE7vtli68mLff9PvOREhDLUOdtbLlMoRJGk9mjunn-GhTohmmJW_zjlBpxr3gkCpvNRaPT-Q,"[u'park', u'point_of_interest', u'establishment']",Toei.Yoshiwaraoomon.1585.1
ChIJ9UKbisGOGGARE6acmZzDynE,35.716016,139.798493,Cat Cafe Asakusa Neko-en,4.2,+81 3-3876-3813,5,Yoshiwaraoomon,1,"[u'Monday: 11:00 AM \u2013 9:00 PM', u'Tuesday: Closed', u'Wednesday: 11:00 AM \u2013 9:00 PM', u'Thursday: 11:00 AM \u2013 9:00 PM', u'Friday: 11:00 AM \u2013 9:00 PM', u'Saturday: 11:00 AM \u2013 9:00 PM', u'Sunday: 11:00 AM \u2013 9:00 PM']",http://www.asakusanekoen.com/,CmRaAAAANDklUMP7Pu9ACAfJDV55XIIK3NFTTJm0ED9RNanx1BKepZxzP_lZgfu2VyEA9a63Mc3BDEn1NMD9myEYsGJSPva-pAeIa33jC_bWijM__uOIpAKpn89NvULvGC3mBv7wEhAj4P9bg8v3UvIYex4gSasTGhR8lYuidKESuX1o-1wQyTeRCdT_5w,"[u'cafe', u'food', u'point_of_interest', u'establishment']",Toei.Yoshiwaraoomon.1585.1
